criptoativo,mes,ano,num_operacoes,valor_total_operacoes,valor_medio_operacao
ZEC,12,2023,201,47682.48,237.23
ZEC,1,2024,330,141688.98,429.36
ZEC,2,2024,240,63175.51,263.23
ZEC,3,2024,323,100706.32,311.78
ZEC,4,2024,345,1256041.49,3640.7
ZEC,5,2024,332,2423031.53,7298.29
ZEC,6,2024,153,140279.17,916.86
ZEC,7,2024,246,41043.61,166.84
ZEC,8,2024,341,223629.11,655.8
ZEC,9,2024,196,51354.64,262.01
ZEC,10,2024,434,58128.76,133.94
ZEC,11,2024,629,94441.25,150.15
ZEC,12,2024,1232,158229.29,128.43
ZEC,1,2025,328,85828.83,261.67
ZEC,2,2025,198,131257.69,662.92
ZEC,3,2025,177,52721.74,297.86
ZEC,4,2025,248,161618.05,651.69
ZEC,5,2025,286,50342.92,176.02
ZEC,6,2025,115,14336.26,124.66
ZEC,7,2025,151,24972.79,165.38
ZEC,8,2025,82,43562.55,531.25
ZEC,9,2025,110,33076.51,300.7
ZEC,10,2025,4035,10583996.88,2623.05
ZEC,11,2025,7233,27495801.25,3801.44
ZEC,12,2025,4974,11421184.91,2296.18
ZEC,1,2026,3569,11587567.44,3246.73
ZEC,2,2026,1818,1197899.98,658.91
ZEC,3,2026,1952,651627.56,333.83
ZEC,4,2026,1628,1334983.72,820.01
ZEC,5,2026,4027,3906128.85,969.98
ZEC,6,2026,4573,8323788.35,1820.2
ZRX,9,2019,5,51233.81,10246.76
ZRX,10,2019,35,70741.36,2021.18
ZRX,11,2019,50,4810.49,96.21
ZRX,12,2019,121,6283.56,51.93
ZRX,1,2020,135,4561.04,33.79
ZRX,2,2020,294,27192.95,92.49
ZRX,3,2020,137,9324.99,68.07
ZRX,4,2020,180,13329.48,74.05
ZRX,5,2020,770,97462.89,126.58
ZRX,6,2020,429,82258.49,191.74
ZRX,7,2020,860,69635.49,80.97
ZRX,8,2020,1662,222277.74,133.74
ZRX,9,2020,428,40025.72,93.52
ZRX,10,2020,346,69304.2,200.3
ZRX,11,2020,379,48327.6,127.51
ZRX,12,2020,346,49040.73,141.74
ZRX,1,2021,9,10483.18,1164.8
ZRX,2,2021,1356,490023.05,361.37
ZRX,3,2021,1027,64638.09,62.94
ZRX,4,2021,817,187661.89,229.7
ZRX,5,2021,35067,24134484.51,688.24
ZRX,6,2021,14532,4540634.89,312.46
ZRX,7,2021,16358,5267184.96,321.99
ZRX,8,2021,49000,8743813.17,178.45
ZRX,9,2021,53061,7504862.86,141.44
ZRX,10,2021,20141,12276934.88,609.55
ZRX,11,2021,18851,11393590.79,604.4
ZRX,12,2021,6356,2136219.78,336.09
ZRX,1,2022,5205,2123255.14,407.93
ZRX,2,2022,3547,1006462.96,283.75
ZRX,3,2022,5137,2070828.45,403.12
ZRX,4,2022,7905,3509476.05,443.96
ZRX,5,2022,5583,24600652.11,4406.35
ZRX,6,2022,4057,1159698.44,285.85
ZRX,7,2022,3606,645163.67,178.91
ZRX,8,2022,2789,534029.98,191.48
ZRX,9,2022,2512,279187.47,111.14
ZRX,10,2022,2572,151054.67,58.73
ZRX,11,2022,3789,339845.58,89.69
ZRX,12,2022,3317,624523.68,188.28
ZRX,1,2023,9146,408531.83,44.67
ZRX,2,2023,10239,425851.09,41.59
ZRX,3,2023,11902,526080.27,44.2
ZRX,4,2023,13310,777639.9,58.43
ZRX,5,2023,4518,177444.17,39.27
ZRX,6,2023,3560,167713.2,47.11
ZRX,7,2023,6205,293093.92,47.24
ZRX,8,2023,4005,141145.74,35.24
ZRX,9,2023,2542,60648.34,23.86
ZRX,10,2023,7148,525156.07,73.47
ZRX,11,2023,6984,1102774.86,157.9
ZRX,12,2023,3337,322369.63,96.6
ZRX,1,2024,9315,464539.24,49.87
ZRX,2,2024,4010,415163.91,103.53
ZRX,3,2024,25087,6978370.15,278.17
ZRX,4,2024,5839,1054575.56,180.61
ZRX,5,2024,4272,783111.38,183.31
ZRX,6,2024,2859,594592.55,207.97
ZRX,7,2024,6325,1008623.85,159.47
ZRX,8,2024,4265,606074.3,142.1
ZRX,9,2024,1614,124753.39,77.29
ZRX,10,2024,2172,298351.49,137.36
ZRX,11,2024,5648,1319922.64,233.7
ZRX,12,2024,6426,1642978.07,255.68
ZRX,1,2025,4358,556338.48,127.66
ZRX,2,2025,2165,321054.04,148.29
ZRX,3,2025,1473,203928.06,138.44
ZRX,4,2025,1201,162781.94,135.54
ZRX,5,2025,1276,118668.88,93.0
ZRX,6,2025,770,100289.75,130.25
ZRX,7,2025,1133,112984.55,99.72
ZRX,8,2025,1328,404996.55,304.97
ZRX,9,2025,739,93502.49,126.53
ZRX,10,2025,1050,132382.8,126.08
ZRX,11,2025,906,262730.4,289.99
ZRX,12,2025,1183,279568.11,236.32
ZRX,1,2026,880,421513.41,478.99
ZRX,2,2026,467,185169.97,396.51
ZRX,3,2026,515,63684.47,123.66
ZRX,4,2026,281,29179.23,103.84
ZRX,5,2026,352,37082.6,105.35
ZRX,6,2026,348,40154.37,115.39
